Address, Collateral Gains
0x5e3cf54B0fF46437ce48DA0A9dB46491f52a0992, 1154.318425365601961545
0x9e6B06d88A1988e9Ea63e1013196882326c6863B, 6000.0
0x5AbAabeEBe54123a7523FE9927fB2407e7Fe878f, 2016.93568084121844606
0x053F0b6901841dCEc275b5BaA381E61Cb00Ec371, 51.88575372819634797
0xD4461Fa799e90799365Aca82fA05BC876c5f4Ab5, 1361.454924805169785823
0xD7eB3c5272Ad541E16b57255367c9638c7C690E1, 1089.728296682869707091
0xf99bBF7c527eC1F9899b06E15Da329142C0A9e18, 50000.0
0xd2c53c31B4a0198360063a17Cb3f19f615B92630, 3905.313651581364352368
0x3Ddaaca61Ae1113d5faA2c6ed8fF7D837Bb7a8Fb, 1100000.064155680470778409
0x3c3b93e526e615f2f67Db95D29658f9ed519dC38, 0.019058641975308641
0xA4fED988Aa006FCe20484644684982e20dFeBb34, 181.563006726402950563
0x6A3dF5F001B6BcD20cD212FCfBEd70DEdF6B6F4F, 6719.74897119341563786
0x7CEd62f9928A88FFbA50bE7842E79b3B13E4E62A, 418.473217228522362683
0xc541313F73A09eb32B20d974b6e16A1131a341a8, 8043.974216699645389608
0xD57f69AC59c660090c4eDBAb2c3462bB98E4cB27, 0.743140856292587112
0x9d59b6D9fA2b087bCaa085035827ca81643A5a86, 60.245501849802125621
0xa5B63fFA7f5F101bD51893FAC3ffe5E979B556Eb, 4672.419295375987114454
0x0b62718888aab9d4ADc2a13Cd5ed0CB0db96e1F2, 0.624010705148171071
0x852F88395e3F6d988EFe1eec4c140E8e33699846, 578.944638160790811206
0x4F5c755aAc829Ab438778994B2Eb5cC728c56990, 3.426280058269376051
0x21AB1f77712E6a7b5e42eD6fD323829c5E581bC4, 1345.957747043347993826
0xb09ED2eDcEbF7128830E99322d005A76Aee56012, 1012.032769204681918938
0xb2f8dC7D81eFbBD5D2a0811158Bf6A75dBFE4971, 108.440559413108256355
0xbFEc7EdC739B33e6C5C615E3cF34e7FB5d266793, 980775.0
0xB91c126d8BA995405245A02Aa0e4c8B78970F77A, 0.307754541171347573
0x35625CBB7689aAbf325FFb8dBba9A62925599B57, 5258.251571701822799471
0x4335c5260f4BDeD2dedE770664183E4D0440556c, 2705.989280642966896665
0x81cEC7a198D6Cf03b9838511A33247Fb7d4A68C7, 109.171651660263558768
0xb86FB8Af4C4597485013d5DA8AD94241F4d9B7c1, 0.455580182766771727
0x69d1B539f7d8DFEACb2f0e8FF8b8969152FBbE55, 4400.64678835899237923
0xf318A2F77816c166181597E53ec95773c7d70262, 0.467501595644132434
0x5418eb069c1d148aBA5c8F4Dd3Ef2102c282e016, 26999.999999999999999999
0x6BbBe2a5fce1E30205d3e5b831c27e337da3f205, 1389.414383110970274889
0x30360C34Cd221c8f98DC8d7662F0784146770f50, 5048.472590698251090463
0xE8a88168bfE569a1aa26a973f5A50e09ec412cBc, 2995.075551835928194997
0x9a21885278b9281cE146f91BF2034D0d9b79AfCf, 3586.266828324944370073
0x8F91da09013f9091bCA847F3758C1a26c78feE7d, 0.210003306058884258
0x3555fa0b133eD068b127E8A9Efd9a59FC4123be0, 0.171003036622922648
